,AC.MX,AEROMEX.MX,ALFAA.MX,ALPEKA.MX,ALSEA.MX,AMXB.MX,ASURB.MX,AUTLANB.MX,BACHOCOB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CHDRAUIB.MX,CTALPEKA.MX,CUERVO.MX,DANHOS13.MX,FEMSAUBD.MX,FIBRAMQ12.MX,FIBRAPL14.MX,FUNO11.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LACOMERUBC.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRAP.MX,Q.MX,RA.MX,SITES1A-1.MX,TLEVISACPO.MX,VESTA.MX,VOLARA.MX,WALMEX.MX
10,0.0014145260074904797,0.0,-0.013595146881600573,-0.023352805323192616,0.0001631322609041419,-0.01193472724017064,-0.008546979785252207,-0.023722648538037294,,-0.0035240658488827625,0.026787880295261912,-0.023598829933904608,-0.019157060312726126,0.017819875152525366,,-0.03118177065338601,0.018198758007214932,0.026870579113873694,-0.006470737771666735,-0.011230058198481885,0.003741485129377109,-0.03784498657083324,-0.009090875956638156,-0.019294541907672325,-0.040000013125840006,-0.010279306027320523,-0.004788220611063654,-0.03203490937040898,-0.0028802676055849075,0.0037442475306446177,0.009949245193331402,-0.014664861872619617,-0.03190962432010225,-0.0010076468416261308,-0.0070935152417318514,0.0026208547521251457,-0.032841146925685294,,-0.00864811728356385,-0.008226804017529954,-0.006796563888958773,-0.017800935808772844,-0.017129071728103518,-0.026224991058891756,-0.005101348836173636
11,0.003042354179974893,0.0,-0.021439527867460284,-0.03672078726341654,0.016313222579238174,-0.0203432775479635,0.011336116032196975,-0.005607426823543427,,0.006062657525697901,-0.012757084035165955,-0.01812687981385175,0.004687430273269344,-0.01634080094664392,,-0.01673641887320998,-0.024747892563298235,-0.007962082269701964,-0.050325555202933914,-0.03473323450485588,-0.02880376146318786,-0.007200382073254019,-0.033301575073005574,-0.016725551378945158,-0.023297511867092613,-0.013772908957888519,0.004993954564306291,-0.004880885798283718,-0.011457662999647455,0.0007994464920042521,-0.006164934799969934,-0.02409639667212371,-0.04944226239537686,-0.005042882022648132,-0.001977403522009147,-0.01132731298842915,-0.03728718274446707,,0.004887677422720449,-0.01866363654458769,-0.06432477861198793,-0.033049173014500055,-0.019895082876126624,-0.051027592549498624,-0.021079508389719392
12,-0.0029248956013270266,0.0,0.021126805284656047,0.007092178102927393,0.029373958978427206,0.0025957389492730076,0.003707968802370454,-0.033834642738285736,,0.013726141141368275,-0.016298003368932168,0.03138460715431135,-0.00933127036518877,-0.00019762951409840745,,0.04255326812351101,-0.010338402894939258,0.02669309291702282,0.028054838721964126,0.0030100271449449156,0.005582651645138492,0.00702114417126265,-0.055339959407235684,0.0031621378942154887,-0.017889880885198828,-0.002976218570927225,-0.006241660117741077,0.0009569251221677177,-0.015389180619843401,0.00905210875314899,0.0002558321901606764,-0.013798090526891404,0.06668451932738995,0.011657382903741187,0.0012782624291198807,0.0049940706337574525,-0.0014416292309408218,,0.014591812519399339,0.0027736182506528095,-0.034129696516125074,-0.013230407791122611,-0.006608940582022549,0.05302464674700569,-0.007274842297201656
13,-0.0010320993503236675,0.0,0.009961646858437145,0.0,-0.0009355686509630035,0.02006471878748406,0.01651805531760009,0.003891046973934831,,0.024438565202692608,-0.0029586597336555,-0.015513136324923238,0.003924701368519967,0.014637385392098246,,-0.01695451667208736,0.0056980456921407185,0.0024154632564550305,0.004245054083003019,0.022643584632457303,0.006939641048986367,0.0189624826210677,0.03555364055238286,0.026195697823277797,0.04950955037351412,0.03926517878372504,0.020550003075205492,0.015298208259212798,0.00896886166411437,0.016886677536128714,-0.004155757735638477,0.007363743174339188,0.004000976440246884,0.03306629160292851,0.008936511322340746,0.018415699648503647,0.01766120363353041,,0.009709329219686591,0.008363467871058905,0.06057553174901842,0.06256995656266628,0.018533216598241253,0.007092157807798927,0.0019052896563709343
14,-0.02240348541087267,0.0,-0.006069818231448698,-0.01760558332477391,0.004994513293278269,-0.005076122515798698,-0.019758529662714963,0.0,,-0.010960675292407851,-0.07050445535959315,0.007575748727837173,0.002345510252462102,-0.010722335227425384,,0.006707188268809228,-0.010859279458089621,0.013888305169101445,0.008454090099249356,-0.013738847866167081,-0.010337721497025831,-0.052746231634939966,-0.033828992342390674,0.005137060831077456,-0.02759229865736046,-0.004418835926286002,-0.005198345566531315,-0.03213659796161217,-0.014673601238509137,-0.004151589670599143,-0.009566010902435917,-0.015350865138029857,-0.027148249330028462,0.04267696817294553,-0.030874382881117324,-0.02353615646477858,-0.018773354129599573,,0.006671104714241594,0.0026122927769482995,-0.011423162521445596,0.03259717968083997,0.0027993825292806918,-0.019718291319166137,-0.03598596063991644
15,0.010179125747209028,0.0,0.0007633334076770915,0.0008960761923140215,-0.00621210006699624,0.015306125645246693,0.010824121861846114,-0.008720945276096237,,0.030964760304469596,-0.003192426310276608,-0.008721851070717657,0.016380674379120608,0.009951870149681019,,0.0,0.024343594413389624,0.017803159834256288,0.012275421219492655,0.029077608985015768,0.018105850149990443,0.038418825459966,0.036252175270409914,0.00021086629374322818,0.023798647537080386,0.03595209058323556,0.0071474992092905865,0.03283872498553175,-0.0005307135581397171,-0.012767095325446842,0.017501807360341237,0.022271707793359852,0.024065546913796032,0.011627896502443225,0.006201934015247268,-0.006172812511668679,0.02168674698795181,,0.01862683055489489,-0.004364260536905085,-0.02262880859857519,0.02647658504457251,0.008684825208426838,0.02586204415977944,0.022306529040108547
16,-0.0057265555496937015,0.0,0.006864979058754939,-0.008952568061489807,0.015783698957913428,-0.02889449887214146,0.00025294882033466415,0.00879766926834269,,0.007903888922959457,-0.008455001445217603,0.0072816284529722,0.027628581284907527,0.010048641602650177,,0.0022207507538920535,-0.021435186584210397,-0.029888817906572718,0.0020705480095202233,-0.02444471273002946,0.018125903039887037,-0.011466175173593718,0.0257976460926308,-0.010746512273497433,0.0049172417915162026,0.0456298450080741,0.00626194595432783,0.028026398045555068,-0.006106035705533919,-0.02084985036136444,-0.014142811697511748,0.007988467841445246,-0.0002499262698234528,0.01287362694768035,-0.008629090955170615,-0.020703955471957913,0.04433959385134156,,-0.0002930014285126292,0.007523745141488014,-0.028078807772531356,-0.015872988254516995,-0.002460080871111714,0.011904767470088284,-0.011429472115820016
17,0.01561728706332266,0.0,-0.004545375964777554,0.0045167202764342385,-0.000615404039243761,-0.009702428447274647,0.032791048640976594,-0.010658881776170581,,0.0014115457176460122,-0.0059431505119226236,0.01566259589916985,0.04406268743614583,0.030426064719443868,,0.020259567584741456,0.0,0.020175090654763306,-0.00885477269261703,0.0017513077961437418,-0.006718187674381482,0.030235047261927273,-0.00956878409172246,0.04041749444758702,-0.004893180838205113,-0.004507321478566029,0.009423408030230673,0.0024054588274444733,0.016260430712077056,0.018867905902437032,0.01169632445182045,0.019452391225655452,0.03725930993660942,0.07308210273828819,0.02441096631572459,0.013893055753337658,-0.012782234192783237,,-0.0035762735227991005,0.016493411415443804,-0.030410574164148274,0.018145181210008188,0.028822484983744623,-0.020761259148426414,0.04024019350470365
18,0.019139476799074018,0.0,0.023592026728711968,0.04766183858543549,0.027863255099120687,0.00914433056894226,0.025812130022399016,-0.01567089586819903,,0.010963266943858185,0.027294017453599606,0.018090192137489636,0.011445025884902371,0.009936262095055381,,0.026683314271500835,0.00047620137532566886,0.003174472534587469,0.004271023900497717,-0.018289375783156814,-0.004734525693777192,0.02180435666117475,0.025267847848025937,0.008905632483747539,0.025927577199229557,0.008849554688281858,0.0032291437841580617,0.007884883529000852,0.0206327676397442,0.017989486683200218,0.0058124661466374405,0.03038877901319914,-0.019286381314208456,-0.010575377624762794,0.019676751134441783,0.007745074131488838,0.016104629618511668,,0.027947805981835883,0.019739461712311668,0.030841594255508475,0.08217814753166475,-0.006292107399929803,-0.012720802569191836,0.020496553092479664
19,0.0165864107371978,0.0,-0.01858738197072074,0.014592252938633532,0.01842147757041368,0.003883496009817744,0.005688898380677099,0.014925334893879816,,-0.0017041147196129591,0.006325882758541734,0.02592482172806343,0.012729790242553385,0.038240189361522514,,0.012390293840303546,0.003331732225684947,0.0034637648506636864,-0.015352312299057203,-0.021780873632382125,-0.023445470098664156,0.011532718469366765,0.01522199058722129,-0.005681708916807415,-0.02701528621448257,0.021011852917426355,0.0016972467560671944,0.0156463047240325,0.009689377206576477,0.0020789787739852184,0.013145185656451952,-0.029492536828965132,-0.002949929638617066,-0.047028532699070924,-0.006014702776743985,0.009754596467520527,0.06943130453064228,,0.01780095790340841,-0.0021925650846846834,0.0035497268392998826,0.007319292057517579,-0.0036183549907833346,0.0229062053477167,-0.004950416138042257
20,0.008473669617723001,0.0,0.015909141378270375,-0.0033840850181356963,-0.008970615024736395,0.0038684728110918165,-0.0087224888800288,0.0,,0.010707554094820493,-0.024515937410922062,-0.019875011741017357,0.002094974399954097,0.023332783016441594,,-0.03880586527216878,-0.00047439416119665623,0.004943330830805559,-0.003362954550501618,-0.01602584316574207,0.00382740649023372,-0.012417918080661061,-0.012375847984463562,0.010204110750211326,0.02866096694290632,0.008791225701874517,0.02699225881244982,-0.009711972084783693,0.012975866327837648,0.008558061509470694,0.004325074212718771,-0.0014132948064942141,-0.0009861874841320395,-0.0029161977615935752,0.006807449559433021,-0.0055620207130469,-0.019030731835336656,,0.0382970954823012,0.01211699463571092,-0.05406766004765151,-0.019073466585005527,-0.010440230749659385,-0.030090994144412964,0.022316967429363954
21,0.02124103693879298,0.0,0.003728579199644644,-0.021222369929029927,0.0020774677108525985,-0.0025690646285584373,-0.00037913036920333987,0.00490197957547478,,0.008598268257394848,0.008635143569714288,0.01332559971804681,-0.00557489686210777,0.017122330921213846,,-0.004347827944152227,-0.011390592054784099,-0.011661387759634767,0.010429484611341078,0.027278075054558037,0.013171579913162867,-0.014669599632938013,-0.028977714857902126,0.009393922773877739,0.017414085234489063,0.007724297309982253,-0.0043804999306418235,0.00011271189124228975,0.013439057714609959,0.004885716384436245,0.0209074814233845,-0.0028309448706924645,-0.006910127069754246,-0.01012369695852422,-0.015150555522916553,0.008536858710895157,-0.02978669590018057,,0.032768201311595746,-0.011909905986307145,-0.0010683699817165548,-0.0416667104501075,0.0,-0.010822483567523689,-0.011540636709182706
22,0.019470602769470657,0.0,-0.011144114683793394,-0.0017345587547401564,0.01140244175588645,-0.0006438413654320518,0.016886652515298417,-0.006829238519436176,,0.006393639113043692,0.0033220875359363244,0.027730088508305162,0.007007671454486664,0.010993714707509206,,0.00873356691243199,-0.00048008780213437685,0.029604819518906034,0.026108124876155214,-0.011299477645120626,0.011973993034587682,0.004664205174215175,-0.03821800493272709,-0.014059907099035374,-0.0025674527657819635,-0.018671400221606183,0.009199478092027924,0.027953161556397932,-0.02170800776658255,-0.007932499820378691,0.02420826184439817,0.0,0.006461242124570887,-0.007500011003967799,0.004386259310373619,-0.00029183660312437354,-0.0011944448963316923,,-0.003723457133641306,-0.0010672363064905266,-0.016042904468709707,0.020289943774001618,-0.010703433659091321,0.0014587530294463136,0.00900275222403435
23,-0.016893054924818518,0.0,0.030052524288511018,-0.005212884487996172,-0.022401281046642407,-0.001933084955988762,0.018745699017225448,0.005893856988577806,,0.013311106417992935,-0.007895971408002023,-0.025312876794049033,0.025052153841114144,0.005437083607730209,,-0.01082251608294238,-0.0009606367942763816,0.006459151685409559,-0.0023669234967541586,0.013285718645368316,-0.0006761604457684589,0.0395543497501889,0.0013545728983059835,0.0027404725432778054,-0.013298990692613089,0.01482066076491173,0.024799031841815866,-0.02192994673260451,-0.0025714114131469845,-0.0018056437519350377,0.045541445448242346,0.0007096920969560383,-0.004444465590742963,-0.03824130464176867,0.018291135377521694,-0.0011679099424042327,-0.03560985618567569,,-0.005106078743211562,0.015082950246637195,0.04347845581949383,0.01136351757104137,0.0017001640732619006,0.012381652000132082,-0.001673023995574341
24,-0.01820315284744134,0.0,0.0,0.008733640529553721,0.004792606920266396,-0.00839250294595617,0.02283224605525014,0.0009765848735701077,,0.010001579634356217,0.04492950176346544,0.002853767818633335,0.004752298544353106,0.01867347490903759,,0.008440097816931669,0.006730831833283046,-0.016023612168420853,0.020166206741678128,0.02354431357338438,-0.00033827596505697777,0.021293239458155755,0.03910328935501406,0.02044638222384121,0.04347826086956519,0.05387816210761831,0.023204403028962428,0.0005605550014815552,0.008879665849988339,0.0038759653241953185,-0.04527030657436104,0.0,0.016865075003149377,0.017857075153216995,0.022375574101389795,0.00555400311286447,0.017773468446564245,,0.024074035307234842,0.0022906173773982186,0.030208264008942276,0.006554368170017311,-0.0043203022657689605,-0.032374087885961855,0.019410719534203924
25,0.007945993351840208,0.0,0.001458740744455067,-0.00952384349004276,0.005664038902547741,-0.010416626696678088,0.016840991082966994,-0.001951264172065592,,-0.005320729986202588,-0.02383304454016677,0.025327300284643917,0.007432354243637862,0.021317196594427656,,0.021388806340737476,0.0023877380986321306,-0.0007994964803239579,0.005523133596728957,0.007713570244604062,-0.012182716041555741,-0.011019378421899262,-0.04891506295437775,-0.013390883393631037,0.013749996821085464,-0.001310845694704188,0.021490258062214496,0.007282949963759,0.0003470360987867238,0.026769643431743262,-0.0043052021231468895,-0.007801503369304408,0.03634145970057179,-0.0014034834093785697,-0.01720470385158024,-0.01191859968679565,-0.007445484824421422,,0.0461896415165064,0.031502889517782684,-0.014155835660542904,0.007441847073699437,-0.0021695241329116044,-0.025278822112226318,-0.01808212023573874
26,0.0035551925532761874,0.0,0.0058267418437922824,-0.02360139223318758,-0.02060173861659098,-0.021710563305189057,-0.007947479556031034,0.01661779901280247,,-0.002080228578010157,0.0013844213993463583,0.002775533043902323,-0.08383629854735963,-0.009258573424876682,,-0.011229105951396923,-0.0038113351395140382,0.00846466719039718,-0.012431270605998135,-0.010934978290223163,0.0037684022741850676,0.0006013024281701362,0.0025421802601603982,-0.03664607769557637,-0.03904647619886803,-0.007313025500620629,-0.022359635750639262,-0.03114583886187594,-0.011321286027166866,-0.022311375640163278,0.007806800120628621,-0.04717642727425253,0.009414014746999433,-0.017334259079940018,0.015835689104303663,-0.016769740552339818,-0.01336607724890071,,-0.03718702042257105,0.002455196978551344,0.0,-0.036934470657934315,-0.007609844205842653,-0.016018309965402322,-0.003487777940781589
27,-0.0017969479933787058,0.0,-0.030412770071048256,-0.0017905479172684036,0.0075666488048320435,-0.014794914804585946,-0.027002844538054793,-0.004807619124471585,,0.0050624824203582275,-0.01256759342500502,-0.0013838068639427936,-0.03953152214956668,-0.01737841772029658,,0.0027623373081511193,0.0019130041042201285,0.012986967057285081,-0.02459028807408592,0.001934762140237023,0.0034129770120416847,-0.00834279980776309,-0.017685304234382637,-0.014036729555832905,-0.01197599612264888,-0.00018891182380809113,-0.0023790345967367177,-0.01940274830123001,0.00012749695528180283,-0.02999988835406664,-0.007806060869354314,-0.013503460655279964,-0.006994640733819502,-0.034803220064225204,-0.020886663677225026,-0.00209454514241314,-0.007879488895965236,,-0.018927021060399896,0.00657114374717227,0.002564139872344162,-0.021093013382585735,-0.01611897604692547,-0.008527105420936154,0.008679909745471281
28,-0.0018516576103396742,0.0,0.01120237413319769,-0.018834047583862756,-0.013968220164230272,0.0,-0.022493425421781343,0.004830843982388755,,0.0013332790798610272,0.003054643567697246,0.0008313159717590057,0.01676833614936246,-0.004421523733541988,,0.01101927214848808,0.0009545847105845162,-0.0031742161106875777,0.0237094971075702,0.00965513032058185,-0.0003401832861081866,-0.03126327387830208,0.006023337508274329,0.025774111337057093,0.034199090698389556,0.01379184597756744,-0.001463275820876353,0.009600617441305914,0.007813747435944318,0.015596006778571425,0.00498472517295645,-0.0015208459825869491,0.00023472763721565926,-0.020499099545143507,-0.016107944810232144,0.012293849060600825,0.013654741882602073,,-0.02070370539296884,-0.02077136666278323,0.05063946237257522,-0.08976432136608425,0.002385899927267676,0.005473001957231993,-0.01249134488435577
29,-0.015562217420268976,0.0,-0.004431308477811036,-0.026508258387502814,-0.008682415016956657,-0.0061432458491853525,-0.00394648668912756,-0.021153780906155717,,-0.011244186240766063,-0.009897209009411934,-0.003323094803254212,-0.017241446087031154,0.003100323834341445,,-0.016348697333274265,-0.0038149702587305656,-0.002481223952839784,0.028437523505353557,-0.02855186372983609,0.008166048406925919,-0.0091628158170457,-0.01618529138338276,-0.019451133461807157,-0.00460438283018938,0.0033544241674543507,-0.011289631833689473,-0.017511248341666286,0.001234255453548272,-0.012753804015108061,-0.0011951175953271997,0.001523162478122675,-0.006103205261586586,0.032022208604575386,-0.0013906524965048295,-0.02073450779159869,-0.013699910621599254,,0.036036482142215664,-0.022303074106069687,-0.022882198042187385,-0.04849600559681588,-0.013805124175900962,-0.05054429516977299,-0.007449043194880045
30,0.005182128950447007,0.0,-0.031157226627175016,0.005633831448838222,-0.00046089628176948505,0.03228016936619915,0.0010249825665906709,0.006876197713729937,,0.002394074941361124,-0.004741773026821994,0.0027786176377251337,-0.009153255784743908,0.016205956835036783,,-0.01569717041620966,-0.005265615424452363,0.00953520830715493,0.003705803181959677,0.012937676290940558,0.015524854797380083,-0.010213161330222875,0.029291820484165676,-0.012575566042301256,0.009251442683012145,0.02451706324397751,0.010265673471637538,0.010387027465070142,-0.006005333333333196,-0.005009051138368581,0.00263253635566274,-0.002281345222049591,0.003306500669883583,-0.021988680221785795,-0.012533205349327114,-0.007259578599433825,0.004134532251045764,,0.01293425616349797,-0.006942767978478481,-0.009965165884403882,0.1580031239762143,0.009010419064279018,0.01965600084916841,0.0032568154031860086
31,-0.014216493510987194,0.0,0.009954019511202894,0.01213817541320017,0.0261336724257768,0.01596806752489255,0.005671205712181937,-0.009756134777534453,,0.00014930790490264023,0.013134103880119596,-0.0024938502154426834,0.012317131556269123,0.02096170551947396,,0.007504702766018001,-0.003368700666975366,-0.00636518585976209,0.01164436748702613,-0.004164867797408656,-0.0013294001731888327,-0.0009006342944822832,-0.027288647819008194,-0.002930913056864548,0.007916688919067383,-0.012871583385571594,0.0014671753206103588,0.004672942978148686,0.0016535755322015788,0.008213936282420287,0.022556384632629767,0.01143296113785186,-0.022834253703063467,0.0881838235080672,0.0,0.015539370535426755,0.0007402436577719218,,-0.007885274205669646,0.016978784230520683,0.004529466546599137,0.015624973237835293,0.013076059747978208,0.017670704449737062,-0.0303458749806631
32,0.001848872424422776,0.0,-0.0015162498463553442,-0.008302580906176082,0.010636720449500148,0.020301238119174725,0.009888234473111046,-0.013793043833503882,,0.007761143926364289,-0.01347229765915503,-0.0036111282274674528,0.018250971374554892,0.0038648551256068586,,0.035071383003110634,-0.005311381355173617,-0.059720648163249734,-0.00758000976505302,0.004879387393577517,0.006655654328613814,-0.0018778403453966197,-0.00026724382534792923,-0.017048734249945685,0.012815190537343257,-0.005693361062636848,0.01606072385276569,0.007558177736044058,-0.0019047237128421157,-0.00604465084762007,0.0008753106018488666,-0.04898271225503226,0.02914963887321642,0.06244256570937323,-0.008974319849258783,-0.014701519698395171,0.004021982927311818,,-0.009742592447700926,0.011048414414056351,0.008016087623389678,0.0884615876808208,-0.025814566679684625,0.012628243602893052,-0.010189181614673526
