Date,AC.MX,AEROMEX.MX,ALFAA.MX,ALPEKA.MX,ALSEA.MX,AMXB.MX,ASURB.MX,AUTLANB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CHDRAUIB.MX,CUERVO.MX,DANHOS13.MX,FEMSAUBD.MX,FIBRAMQ12.MX,FIBRAPL14.MX,FUNO11.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LACOMERUBC.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,Q.MX,RA.MX,SITES1A-1.MX,TLEVISACPO.MX,VESTA.MX,VOLARA.MX,WALMEX.MX
2024-06-24,172.24623107910156,167.0,10.777228355407715,13.857634544372559,62.900001525878906,14.679344177246094,523.9080200195312,8.710000038146973,53.599998474121094,64.64225769042969,29.64643096923828,11.412758827209473,126.38459777832031,33.04275894165039,20.290000915527344,193.83624267578125,29.713924407958984,62.25,22.4699764251709,277.1828308105469,131.77308654785156,170.9657440185547,23.59000015258789,42.46263885498047,150.02000427246094,91.78096771240234,329.84954833984375,32.049983978271484,150.52780151367188,16.68303108215332,37.49454879760742,43.543460845947266,156.10000610351562,27.1299991607666,240.1199951171875,179.0791778564453,123.74577331542969,16.49164581298828,9.599038124084473,56.900001525878906,11.90999984741211,58.31361389160156
2024-06-25,171.69473266601562,167.0,10.677346229553223,12.96166706085205,62.900001525878906,14.85409927368164,514.2337646484375,8.699999809265137,53.84000015258789,63.61026382446289,29.285005569458008,11.512434005737305,125.91242218017578,32.74183654785156,20.09000015258789,196.9589385986328,29.476213455200195,61.959999084472656,21.991060256958008,272.7214050292969,131.33811950683594,168.84735107421875,23.219999313354492,42.79606246948242,151.66000366210938,90.52094268798828,326.7052917480469,31.83336639404297,153.08297729492188,16.692781448364258,37.74200439453125,42.43705749511719,157.97000122070312,26.079999923706055,240.1999969482422,178.60940551757812,124.31702423095703,16.170000076293945,9.302947998046875,56.130001068115234,12.050000190734863,60.399681091308594
2024-06-26,169.7264862060547,167.0,10.687334060668945,12.911890983581543,62.4900016784668,15.057978630065918,506.6590270996094,8.760000228881836,55.439998626708984,64.28843688964844,29.20891571044922,11.562271118164062,124.15162658691406,32.25648498535156,19.860000610351562,193.27932739257812,29.18145179748535,61.20000076293945,21.864002227783203,265.4268798828125,129.4499969482422,168.29299926757812,23.309999465942383,43.129486083984375,149.1999969482422,92.10550689697266,329.1792907714844,31.508434295654297,152.00344848632812,16.332014083862305,37.31637954711914,43.03714370727539,156.11000061035156,26.209999084472656,239.14999389648438,182.19139099121094,128.6060791015625,16.160253524780273,9.589487075805664,55.2599983215332,11.84000015258789,59.68830108642578
2024-06-27,172.8072509765625,167.0,10.917062759399414,13.558978080749512,63.83000183105469,14.990017890930176,506.03009033203125,8.699999809265137,54.25,64.24911499023438,29.4847412109375,11.681880950927734,124.51558685302734,32.37296676635742,19.969999313354492,193.83624267578125,29.457197189331055,61.02000045776367,21.864002227783203,268.7964782714844,128.9600067138672,169.649169921875,23.309999465942383,42.188053131103516,141.8699951171875,91.75232696533203,327.3459777832031,31.213043212890625,154.9844970703125,16.51727294921875,36.2968635559082,42.924625396728516,153.16000366210938,25.84000015258789,238.02000427246094,189.8348846435547,126.23680877685547,16.35519027709961,9.465320587158203,55.290000915527344,11.729999542236328,59.64984893798828
2024-06-28,171.0576629638672,167.0,10.647381782531738,13.071173667907715,63.599998474121094,15.13564682006836,510.1180725097656,8.649999618530273,55.79999923706055,63.50214767456055,29.418163299560547,11.661945343017578,124.72216796875,32.03322219848633,19.739999771118164,195.30809020996094,29.533262252807617,59.63999938964844,22.069250106811523,270.6224670410156,125.80999755859375,170.71826171875,22.670000076293945,42.55089569091797,142.3800048828125,94.2246322631836,330.3029479980469,31.065345764160156,155.84613037109375,16.751283645629883,35.24764633178711,43.29030227661133,155.25,25.520000457763672,237.50999450683594,182.0152130126953,128.25958251953125,16.092025756835938,9.589487075805664,54.84000015258789,11.59000015258789,60.07283020019531
2024-07-01,168.3953094482422,167.0,10.6373929977417,13.27027702331543,64.73999786376953,15.261858940124512,512.6892700195312,8.6899995803833,55.79999923706055,65.43836975097656,29.655942916870117,11.512434005737305,124.791015625,30.916913986206055,20.299999237060547,197.53575134277344,29.789993286132812,60.90999984741211,21.883546829223633,268.59881591796875,131.02000427246094,171.23300170898438,23.530000686645508,43.25697326660156,147.4600067138672,96.42012023925781,323.9454650878906,30.81918716430664,150.81500244140625,16.653778076171875,35.89103317260742,43.05589294433594,154.9499969482422,25.5,238.0500030517578,184.80445861816406,129.91712951660156,15.955570220947266,9.455768585205078,55.459999084472656,11.529999732971191,60.30354690551758
2024-07-02,167.60609436035156,167.0,10.737275123596191,13.06121826171875,63.40999984741211,15.048270225524902,496.6888427734375,8.59000015258789,55.400001525878906,62.07701110839844,29.285005569458008,11.173539161682129,124.06309509277344,30.586875915527344,19.799999237060547,194.91029357910156,29.05784034729004,60.2599983215332,21.785810470581055,263.7138671875,126.12999725341797,166.6200714111328,22.729999542236328,42.845096588134766,147.17999267578125,97.021484375,319.1256103515625,30.464717864990234,147.0515594482422,16.156505584716797,35.81184768676758,40.56180191040039,150.3699951171875,24.059999465942383,235.02999877929688,182.5045623779297,126.75186920166016,15.555949211120605,9.140576362609863,53.95000076293945,11.399999618530273,59.31338882446289
2024-07-03,169.37466430664062,167.0,11.156778335571289,13.330009460449219,64.18000030517578,15.339527130126953,502.876220703125,8.600000381469727,57.72999954223633,62.312896728515625,30.083946228027344,11.073863983154297,126.46329498291016,30.392732620239258,19.940000534057617,195.03956604003906,29.17194366455078,62.11000061035156,22.00083351135254,266.6128234863281,130.3000030517578,165.3332061767578,22.389999389648438,44.34550857543945,147.2100067138672,101.47928619384766,335.862060546875,30.16932487487793,151.003173828125,16.410017013549805,36.999637603759766,41.724464416503906,153.74000549316406,24.360000610351562,244.17999267578125,182.6317901611328,130.9940948486328,16.462404251098633,9.22653865814209,54.650001525878906,11.630000114440918,59.17880630493164
2024-07-04,168.0625,167.0,11.286624908447266,13.240411758422852,62.959999084472656,15.465738296508789,501.2392272949219,8.489999771118164,56.86000061035156,62.20478057861328,29.42767333984375,11.063897132873535,125.51895141601562,31.111055374145508,20.139999389648438,190.86270141601562,29.238502502441406,61.70000076293945,22.08879852294922,266.00103759765625,131.16000366210938,166.81805419921875,22.440000534057617,43.83556365966797,147.25999450683594,101.09746551513672,334.6496887207031,29.775470733642578,152.3104705810547,16.644027709960938,36.286964416503906,43.12153244018555,154.08999633789062,24.420000076293945,246.5,178.83450317382812,129.8796844482422,16.413671493530273,9.283845901489258,54.630001068115234,11.569999694824219,59.169189453125
2024-07-05,168.30020141601562,167.0,10.986979484558105,13.071173667907715,62.02000045776367,15.290984153747559,492.8043212890625,8.399999618530273,56.79999923706055,61.91975402832031,29.256471633911133,11.113734245300293,123.64994049072266,30.334491729736328,19.940000534057617,191.63841247558594,29.44768714904785,63.689998626708984,22.08879852294922,261.483154296875,127.87000274658203,164.4818878173828,22.43000030517578,42.74702835083008,148.3699951171875,101.77520751953125,332.9346618652344,29.814857482910156,146.98223876953125,16.488021850585938,35.930625915527344,41.8182258605957,151.3000030517578,23.959999084472656,249.13999938964844,177.67965698242188,130.74124145507812,16.11151885986328,9.045063972473145,54.119998931884766,11.199999809265137,59.236480712890625
2024-07-08,167.701171875,167.0,11.286624908447266,13.210546493530273,61.9900016784668,15.388070106506348,500.3236083984375,8.489999771118164,57.0099983215332,62.332550048828125,29.9412784576416,11.313084602355957,125.27302551269531,30.557754516601562,20.510000228881836,197.1081085205078,30.664772033691406,63.52000045776367,22.47974967956543,263.2714538574219,131.6199951171875,169.1938018798828,22.959999084472656,43.560977935791016,147.24000549316406,103.26431274414062,335.60577392578125,30.63210678100586,149.3492431640625,17.394811630249023,37.31637954711914,42.99026107788086,150.7899932861328,24.489999771118164,250.77999877929688,180.23402404785156,133.80352783203125,16.667089462280273,9.35070514678955,54.58000183105469,11.279999732971191,59.43836212158203
